06/04/17,PIT,L,1-11,Trevor,Williams,(R),Tyler,Pill,(R),L,-123,O,9,-121
06/03/17,PIT,W,4-2,Tyler,Glasnow,(R),Robert,Gsellman,(R),W,-141,U,9,-101
06/02/17,PIT,L,7-12,Gerrit,Cole,(R),Matt,Harvey,(R),L,-109,O,8.5,-105
06/01/17,MIL,L,1-2,Chase,Anderson,(R),Zack,Wheeler,(R),L,-138,U,8.5,-101
05/31/17,MIL,L,1-7,Junior,Guerra,(R),Jacob,deGrom,(R),L,-195,O,7.5,107
05/30/17,MIL,W,5-4,Zach,Davies,(R),Tyler,Pill,(R),W,-127,P,9,-
05/29/17,MIL,W,4-2,Matt,Garza,(R),Robert,Gsellman,(R),W,-140,U,8.5,100
05/28/17,@PIT,W,7-2,Matt,Harvey,(R),Tyler,Glasnow,(R),W,108,P,9,-
05/27/17,@PIT,L,4-5,Zack,Wheeler,(R),Gerrit,Cole,(R),L,129,O,8.5,-105
05/26/17,@PIT,W,8-1,Jacob,deGrom,(R),Chad,Kuhl,(R),W,-145,O,8,-106
05/25/17,SD,L,3-4,Dinelson,Lamet,(R),Rafael,Montero,(R),L,-196,U,8.5,104
05/24/17,SD,L,5-6,Jarred,Cosart,(R),Robert,Gsellman,(R),L,-163,O,8.5,-105
05/23/17,SD,W,9-3,Jhoulys,Chacin,(R),Matt,Harvey,(R),W,-141,O,8,-114
05/21/17,LAA,L,5-12,Jesse,Chavez,(R),Tommy,Milone,(L),L,-107,O,8,-123
05/20/17,LAA,W,7-5,Alex,Meyer,(R),Zack,Wheeler,(R),W,-129,O,8,-105
05/19/17,LAA,W,3-0,Ricky,Nolasco,(R),Jacob,deGrom,(R),W,-158,U,7.5,110
05/17/17,@ARI,L,4-5,Matt,Harvey,(R),Patrick,Corbin,(L),L,114,U,9.5,-105
05/16/17,@ARI,L,4-5,Tommy,Milone,(L),Zack,Greinke,(R),L,148,P,9,-
05/15/17,@ARI,L,3-7,Zack,Wheeler,(R),Zack,Godley,(R),L,100,O,9.5,-100
05/14/17,@MIL,L,9-11,Jacob,deGrom,(R),Wily,Peralta,(R),L,-145,O,8.5,107
05/13/17,@MIL,L,4-11,Robert,Gsellman,(R),Zach,Davies,(R),L,-108,O,9.5,-113
05/12/17,@MIL,L,4-7,Matt,Harvey,(R),Matt,Garza,(R),L,-121,O,9,-113
05/10/17,SF,L,5-6,Matt,Cain,(R),Tommy,Milone,(L),L,-130,O,8,-122
05/09/17,SF,W,6-1,Jeff,Samardzija,(R),Zack,Wheeler,(R),W,-115,P,7,-
05/08/17,SF,W,4-3,Matt,Moore,(L),Jacob,deGrom,(R),W,-153,P,7,-
05/07/17,MIA,L,0-7,Jose,Urena,(R),Adam,Wilk,(L),L,-122,U,8.5,-101
05/06/17,MIA,W,11-3,Odrisamer,Despaigne,(R),Robert,Gsellman,(R),W,-150,O,8.5,-105
05/05/17,MIA,W,8-7,Tom,Koehler,(R),Rafael,Montero,(R),W,-104,O,9,-106
05/03/17,@ATL,W,16-5,Jacob,deGrom,(R),Bartolo,Colon,(R),W,-133,O,8.5,106
05/02/17,@ATL,L,7-9,Matt,Harvey,(R),R.A.,Dickey,(R),L,-110,O,8.5,-115
05/01/17,@ATL,W,7-5,Robert,Gsellman,(R),Julio,Teheran,(R),W,-100,O,8.5,-116
04/30/17,@WAS,L,5-23,Noah,Syndergaard,(R),Joe,Ross,(R),L,-113,O,7.5,-102
04/29/17,@WAS,W,5-3,Zack,Wheeler,(R),Stephen,Strasburg,(R),W,159,P,8,-
04/28/17,@WAS,W,7-5,Jacob,deGrom,(R),Max,Scherzer,(R),W,144,O,7,-124
04/27/17,ATL,L,5-7,R.A.,Dickey,(R),Matt,Harvey,(R),L,-160,O,7.5,-112
04/26/17,ATL,L,2-8,Julio,Teheran,(R),Robert,Gsellman,(R),L,-141,O,7,-130
04/23/17,WAS,L,3-6,Max,Scherzer,(R),Zack,Wheeler,(R),L,142,O,7,104
04/22/17,WAS,L,1-3,Gio,Gonzalez,(L),Jacob,deGrom,(R),L,-110,U,7,-128
