06/29/17,@WAS,W,5-4,Jon,Lester,(L),Joe,Ross,(R),W,102,U,9.5,-110
06/28/17,@WAS,L,4-8,John,Lackey,(R),Stephen,Strasburg,(R),L,156,O,8.5,-110
06/27/17,@WAS,L,1-6,Jake,Arrieta,(R),Max,Scherzer,(R),L,158,U,7.5,101
06/26/17,@WAS,W,5-4,Eddie,Butler,(R),Gio,Gonzalez,(L),W,137,U,10,-103
06/25/17,@MIA,L,2-4,Mike,Montgomery,(L),Edinson,Volquez,(R),L,-137,U,9,-116
06/24/17,@MIA,W,5-3,Jon,Lester,(L),Justin,Nicolino,(L),W,-157,U,8.5,-104
06/23/17,@MIA,L,0-2,John,Lackey,(R),Jose,Urena,(R),L,-112,U,9.5,-123
06/22/17,@MIA,W,11-1,Jake,Arrieta,(R),Jeff,Locke,(L),W,-142,O,9,113
06/21/17,SD,L,2-3,Miguel,Diaz,(R),Eddie,Butler,(R),L,-196,U,9.5,-104
06/20/17,SD,W,4-0,Jhoulys,Chacin,(R),Mike,Montgomery,(L),W,-187,U,9,-113
06/19/17,SD,W,3-2,Clayton,Richard,(L),Jon,Lester,(L),W,-213,U,8.5,-117
06/18/17,@PIT,W,7-1,John,Lackey,(R),Jameson,Taillon,(R),W,104,U,9,-107
06/17/17,@PIT,L,3-4,Jake,Arrieta,(R),Ivan,Nova,(R),L,-119,U,9,-111
06/16/17,@PIT,W,9-5,Eddie,Butler,(R),Trevor,Williams,(R),W,-108,O,9.5,111
06/14/17,@NYM,L,4-9,Mike,Montgomery,(L),Matt,Harvey,(R),L,-121,O,9,102
06/13/17,@NYM,W,14-3,Jon,Lester,(L),Zack,Wheeler,(R),W,-133,O,8.5,-113
06/12/17,@NYM,L,1-6,John,Lackey,(R),Jacob,deGrom,(R),L,116,U,8.5,102
06/11/17,COL,W,7-5,Antonio,Senzatela,(R),Jake,Arrieta,(R),W,-222,O,11.5,109
06/10/17,COL,L,1-9,Jeff,Hoffman,(R),Eddie,Butler,(R),L,-135,U,12.5,102
06/09/17,COL,L,3-5,German,Marquez,(R),Mike,Montgomery,(L),L,-142,U,8.5,108
06/08/17,COL,L,1-4,Tyler,Chatwood,(R),Jon,Lester,(L),L,-188,U,9,-110
06/07/17,MIA,L,5-6,Jose,Urena,(R),John,Lackey,(R),L,-194,O,9,-116
06/06/17,MIA,W,10-2,Jeff,Locke,(L),Jake,Arrieta,(R),W,-200,O,7.5,-100
