07/04/17,@STL,W,5-2,Jose,Urena,(R),Lance,Lynn,(R),W,119,U,9.5,-111
07/03/17,@STL,L,6-14,Jeff,Locke,(L),Adam,Wainwright,(R),L,127,O,10,105
07/02/17,@MIL,W,10-3,Dan,Straily,(R),Junior,Guerra,(R),W,-139,O,10,-118
07/01/17,@MIL,L,4-8,Tom,Koehler,(R),Zach,Davies,(R),L,115,O,10.5,-120
06/30/17,@MIL,L,2-3,Edinson,Volquez,(R),Matt,Garza,(R),L,-111,U,9.5,114
06/29/17,NYM,L,3-6,Seth,Lugo,(R),Jose,Urena,(R),L,-141,P,9,-
06/28/17,NYM,L,0-8,Steven,Matz,(L),Jeff,Locke,(L),L,-115,U,9,-111
06/27/17,NYM,W,6-3,Robert,Gsellman,(R),Dan,Straily,(R),W,-161,P,9,-
06/25/17,CHC,W,4-2,Mike,Montgomery,(L),Edinson,Volquez,(R),W,126,U,9,-116
06/24/17,CHC,L,3-5,Jon,Lester,(L),Justin,Nicolino,(L),L,145,U,8.5,-104
06/23/17,CHC,W,2-0,John,Lackey,(R),Jose,Urena,(R),W,104,U,9.5,-123
06/22/17,CHC,L,1-11,Jake,Arrieta,(R),Jeff,Locke,(L),L,131,O,9,113
06/21/17,WAS,W,2-1,Max,Scherzer,(R),Dan,Straily,(R),W,130,U,7.5,-105
06/20/17,WAS,L,3-12,Gio,Gonzalez,(L),Edinson,Volquez,(R),L,111,O,9,103
06/19/17,WAS,W,8-7,Tanner,Roark,(R),Justin,Nicolino,(L),W,-105,O,9.5,-109
06/18/17,@ATL,L,4-5,Jose,Urena,(R),Mike,Foltynewicz,(R),L,-102,U,9.5,108
06/17/17,@ATL,L,7-8,Jeff,Locke,(L),Jaime,Garcia,(L),L,105,O,9,-104
06/16/17,@ATL,W,5-0,Dan,Straily,(R),Sean,Newcomb,(L),W,101,U,9,-103
06/14/17,OAK,W,11-6,Daniel,Gossett,(R),Edinson,Volquez,(R),W,-159,O,8.5,-123
06/13/17,OAK,W,8-1,Jharel,Cotton,(R),Jose,Urena,(R),W,-125,P,9,-
06/11/17,@PIT,L,1-3,Jeff,Locke,(L),Ivan,Nova,(R),L,155,U,9,112
06/10/17,@PIT,L,6-7,Dan,Straily,(R),Trevor,Williams,(R),L,-115,O,9.5,-115
06/09/17,@PIT,W,12-7,Vance,Worley,(R),Tyler,Glasnow,(R),W,117,O,10,106
06/08/17,@PIT,W,7-1,Edinson,Volquez,(R),Gerrit,Cole,(R),W,126,U,8.5,106
06/07/17,@CHC,W,6-5,Jose,Urena,(R),John,Lackey,(R),W,178,O,9,-116
06/06/17,@CHC,L,2-10,Jeff,Locke,(L),Jake,Arrieta,(R),L,183,O,7.5,-100
06/05/17,@CHC,L,1-3,Dan,Straily,(R),Eddie,Butler,(R),L,105,U,8,-105
06/04/17,ARI,W,6-5,Braden,Shipley,(R),Vance,Worley,(R),W,-137,O,9,-105
