07/05/17,HOU,L,4-10,Joe,Musgrove,(R),Jaime,Garcia,(L),L,101,O,10,108
07/04/17,HOU,L,4-16,Brad,Peacock,(R),Sean,Newcomb,(L),L,123,O,9.5,113
07/02/17,@OAK,W,4-3,Julio,Teheran,(R),Sean,Manaea,(L),W,169,U,8.5,103
07/01/17,@OAK,W,4-3,R.A.,Dickey,(R),Paul,Blackburn,(R),W,120,U,9,-104
06/30/17,@OAK,W,3-1,Mike,Foltynewicz,(R),Sonny,Gray,(R),W,161,U,8,-100
06/29/17,@SD,L,0-6,Jaime,Garcia,(L),Dinelson,Lamet,(R),L,128,U,7.5,-106
06/28/17,@SD,L,4-7,Bartolo,Colon,(R),Luis,Perdomo,(R),L,115,O,8,-105
06/27/17,@SD,W,3-0,Sean,Newcomb,(L),Jhoulys,Chacin,(R),W,111,U,8,-110
06/25/17,MIL,L,0-7,Zach,Davies,(R),Julio,Teheran,(R),L,-102,U,9.5,-120
06/24/17,MIL,W,3-1,Matt,Garza,(R),R.A.,Dickey,(R),W,-108,U,9.5,-108
06/23/17,MIL,W,5-4,Jimmy,Nelson,(R),Mike,Foltynewicz,(R),W,-107,P,9,-
06/22/17,SF,W,12-11,Matt,Cain,(R),Jaime,Garcia,(L),W,-166,O,9,-104
06/21/17,SF,W,5-3,Jeff,Samardzija,(R),Sean,Newcomb,(L),W,118,U,8.5,-113
06/20/17,SF,L,3-6,Matt,Moore,(L),Julio,Teheran,(R),L,-109,U,9.5,-114
06/19/17,SF,W,9-0,Johnny,Cueto,(R),R.A.,Dickey,(R),W,129,P,9,-
06/18/17,MIA,W,5-4,Jose,Urena,(R),Mike,Foltynewicz,(R),W,-106,U,9.5,108
06/17/17,MIA,W,8-7,Jeff,Locke,(L),Jaime,Garcia,(L),W,-114,O,9,-104
06/16/17,MIA,L,0-5,Dan,Straily,(R),Sean,Newcomb,(L),L,-109,U,9,-103
06/14/17,@WAS,W,13-2,Julio,Teheran,(R),Tanner,Roark,(R),W,156,O,9.5,-107
06/13/17,@WAS,L,5-10,R.A.,Dickey,(R),Joe,Ross,(R),L,174,O,10,-103
06/12/17,@WAS,W,11-10,Mike,Foltynewicz,(R),Stephen,Strasburg,(R),W,218,O,8.5,-105
06/11/17,NYM,L,1-2,Seth,Lugo,(R),Jaime,Garcia,(L),L,-139,U,8.5,103
06/10/17,NYM,L,1-8,Steven,Matz,(L),Matt,Wisler,(R),L,156,U,9.5,108
06/10/17,NYM,L,1-6,Robert,Gsellman,(R),Sean,Newcomb,(L),L,-110,U,9.5,-102
06/09/17,NYM,W,3-2,Matt,Harvey,(R),Julio,Teheran,(R),W,108,U,10,-124
06/08/17,PHI,W,3-1,Ben,Lively,(R),R.A.,Dickey,(R),W,-120,U,9.5,-108
06/07/17,PHI,W,14-1,Jerad,Eickhoff,(R),Mike,Foltynewicz,(R),W,-129,O,9,104
06/06/17,PHI,L,1-3,Aaron,Nola,(R),Jaime,Garcia,(L),L,-101,U,8.5,104
06/05/17,PHI,L,4-11,Nick,Pivetta,(R),Bartolo,Colon,(R),L,-125,O,10,109
06/04/17,@CIN,W,13-8,Julio,Teheran,(R),Amir,Garrett,(L),W,106,O,9.5,-121
06/03/17,@CIN,W,6-5,R.A.,Dickey,(R),Scott,Feldman,(R),W,156,O,10,-123
06/02/17,@CIN,L,2-3,Mike,Foltynewicz,(R),Bronson,Arroyo,(R),L,109,U,10,-120
05/31/17,@LAA,L,1-2,Jaime,Garcia,(L),Jesse,Chavez,(R),L,110,U,7.5,100
05/30/17,@LAA,L,3-9,Bartolo,Colon,(R),Parker,Bridwell,(R),L,107,O,8.5,102
05/29/17,@LAA,W,6-3,Julio,Teheran,(R),Ricky,Nolasco,(R),W,-101,O,8,-100
05/28/17,@SF,L,1-7,R.A.,Dickey,(R),Johnny,Cueto,(R),L,179,P,8,-
05/27/17,@SF,L,3-6,Mike,Foltynewicz,(R),Ty,Blach,(L),L,100,O,7.5,-110
05/26/17,@SF,W,2-0,Jaime,Garcia,(L),Matt,Cain,(R),W,-103,U,8,-101
05/25/17,PIT,L,4-9,Ivan,Nova,(R),Bartolo,Colon,(R),L,-105,O,9,-102
