06/29/17,@HOU,L,1-6,Daniel,Gossett,(R),Brad,Peacock,(R),L,189,U,9,-108
06/28/17,@HOU,L,8-11,Jesse,Hahn,(R),David,Paulino,(R),L,156,O,9.5,-110
06/27/17,@HOU,W,6-4,Sean,Manaea,(L),Mike,Fiers,(R),W,139,O,9,-103
06/25/17,@CHW,W,5-3,Sonny,Gray,(R),Derek,Holland,(L),W,-127,U,10,-108
06/24/17,@CHW,W,10-2,Daniel,Gossett,(R),James,Shields,(R),W,-110,O,10.5,-103
06/23/17,@CHW,W,3-0,Jharel,Cotton,(R),Mike,Pelfrey,(R),W,-115,U,10,113
06/22/17,HOU,L,9-12,David,Paulino,(R),Jesse,Hahn,(R),L,-108,O,10,-108
06/21/17,HOU,L,1-5,Mike,Fiers,(R),Sean,Manaea,(L),L,103,U,9,101
06/20/17,HOU,L,4-8,Francis,Martes,(R),Sonny,Gray,(R),L,-103,O,9,-101
06/19/17,HOU,L,1-4,Brad,Peacock,(R),Daniel,Gossett,(R),L,146,U,9.5,105
06/18/17,NYY,W,4-3,Luis,Cessa,(R),Jharel,Cotton,(R),W,129,U,11,-104
06/17/17,NYY,W,5-2,Masahiro,Tanaka,(R),Jesse,Hahn,(R),W,105,U,10,-115
06/16/17,NYY,W,7-6,Luis,Severino,(R),Sean,Manaea,(L),W,116,O,8,-118
06/15/17,NYY,W,8-7,Jordan,Montgomery,(L),Sonny,Gray,(R),W,-102,O,9,116
06/14/17,@MIA,L,6-11,Daniel,Gossett,(R),Edinson,Volquez,(R),L,146,O,8.5,-123
06/13/17,@MIA,L,1-8,Jharel,Cotton,(R),Jose,Urena,(R),L,115,P,9,-
06/11/17,@TB,L,4-5,Jesse,Hahn,(R),Chris,Archer,(R),L,188,O,7.5,-115
06/10/17,@TB,W,7-2,Sean,Manaea,(L),Matt,Andriese,(R),W,-100,O,8,102
06/10/17,@TB,L,5-6,Sonny,Gray,(R),Erasmo,Ramirez,(R),L,-100,O,8.5,-106
06/09/17,@TB,L,4-13,Andrew,Triggs,(R),Alex,Cobb,(R),L,118,O,9,104
06/07/17,TOR,L,5-7,Francisco,Liriano,(L),Jharel,Cotton,(R),L,102,O,9,-101
06/06/17,TOR,W,4-1,Marco,Estrada,(R),Jesse,Hahn,(R),W,110,U,8,107
06/05/17,TOR,W,5-3,J.A.,Happ,(L),Sean,Manaea,(L),W,-107,P,8,-
06/04/17,WAS,L,10-11,Tanner,Roark,(R),Sonny,Gray,(R),L,-105,O,9,-119
06/03/17,WAS,W,10-4,Joe,Ross,(R),Daniel,Mengden,(R),W,-116,O,9,-115
